Company,Sector,Headquarters,Amount,Funding_Round_Type,Lead_Investors,Year,Month
Bueno Finance,FinTech,Gurugram,$3000000,Seed,"Goat Capital, JAM Fund",2021,June
CityMall,E-commerce,Gurugram,$22000000,Series B,"General Catalyst, Jungle Ventures",2021,June
BYJU’S,EdTech,Bangalore,$50000000,,"Blackstone Group, ADQ",2021,June
India Quotient,Venture capitalist,Mumbai,$64000000,,,2021,June
The Switch Fix,HealthCare,Gurugram,$Undisclosed,Seed,"Venture Catalysts, 9Unicorns",2021,June
Anvidha Technologies,Tech Startup,Haryana,$1500000,Seed,,2021,June
DigiSparsh,FinTech,Mumbai,$Undisclosed,Seed,GoAhead Ventures,2021,June
CoffeeMug.ai,Networking,New Delhi,$620000,Pre-seed,"Paradigm Shift Capital, AngelList India",2021,June
Pathfndr.io,SaaS startup,Bangalore,$Undisclosed,Pre-series A,Arali Ventures,2021,June
BigLeap,Recruitment,Hyderabad,$600000,,Anup Kumar Yama,2021,June
Kazam,EV startup,Bangalore,$900000,Seed,Inflection Point Ventures,2021,June
MYRE Capital,Commercial Real Estate,Mumbai,,$6000000,Aryaman Vir,2021,June
BimaPe,FinTech,Mumbai,$500000,Pre-seed,"iSeed, Titan Capital",2021,June
MicroDegree,EdTech,Mangalore,$Undisclosed,,Research Innovation Incubation Design Labs,2021,June
Saarthi Pedagogy,EdTech,Ahmadabad,"JITO Angel Network, LetsVenture",$1000000,Sushil Agarwal,2021,June
Synapsica,HealthCare,New Delhi,$4000000,Series A,"IvyCap Ventures, Endiya Partners",2021,June
Kwik Foods,Food & Beverages,Gurugram,$Undisclosed,Seed,9Unicorns,2021,June
Plutomen,AR startup,Ahmadabad,$300000,,"GUSEC Seed Fund, DeVX Venture Fund",2021,June
GoMechanic,Automotive,Gurugram,$42000000,Series C,"Tiger Global, Sequoia",2021,June
Grinntech,Automotive,Chennai,$2000000,,,2021,June
Nobel Hygiene,Healthcare,Mumbai,$60000000,,Quadria Capital,2021,June
Green Cure,Healthcare,New Delhi,$Undisclosed,Pre-series A,Venture Catalysts,2021,June
Classplus,EdTech,Noida,$65000000,Series C,Tiger Global,2021,June
WINDO,E-commerce,Hyderabad,$500000,Seed,Unicorn India Ventures,2021,June
ApnaKlub,E-commerce,Bangalore,$Undisclosed,Pre-series A,"Blume Ventures, Whiteboard Capital",2021,June
LegalPay,FinTech,New Delhi,$Undisclosed,,Ashwini Kakkar. 9Unicorns,2021,June
Lavado,Consumer service,Mumbai,$Undisclosed,,Ashish Shah,2021,June
Navars,EdTech,Hyderabad,$Undisclosed,,Faad Network,2021,June
GoBolt,Logistics,Gurugram,$20000000,Series B,"Paragon Partners, Aavishkaar Capital",2021,June
Loco,Gaming,Bangalore,$9000000,Seed,"Krafton, Lumikai",2021,June
Auric,Healthcare,New Delhi,$2000000,Pre-series A,Venture Catalysts,2021,June
Edmingle,EdTech,Bangalore,$300000,,"Indovation Fund, Mumbai Angels",2021,June
Slice,FinTech,Bangalore,$20000000,,"Gunosy, Blume Ventures",2021,June
Humit,Music,Bangalore,$Undisclosed,Pre-seed,Antler India,2021,June
Airblack,IT startup,Gurugram,$5200000,Series A,"Edge Ventures, Elevation Capital",2021,June
NIRAMAI,Healthcare,Bangalore,$Undisclosed,,CDC Group,2021,June
Intervue,SaaS startup,New Delhi,$Undisclosed,Seed,"Titan Capital, Kunal Shah",2021,June
Nestroots,Fashion,Gurugram,$100000,Seed,We Founder Circle,2021,June
Detect Technologies,Automation,Chennai,$12000000,,"Accel Partners, Elevation Capital",2021,June
CredR,Automotive,Bangalore,$6500000,,"Yamaha Motors, Omidyar Network India, Eight Roads Ventures",2021,June
Fourth Partner Energy,Solar,Hyderabad,$125000000,,"Norfund, The Rise Fund",2021,June
TABLT,Healthcare,Kolkata,$3000000,Seies A,Siti Cable,2021,June
Hesa,IT startup,Hyderabad,$2000000,Seed,"Venture Catalysts, 9Unicorns",2021,June
Powerhouse91,Consumer goods,Gurugram,$Undisclosed,Seed,Crossbeam Venture Partners,2021,June
Nalanda Learning,EdTech,Kolkata,$5000000,,Aavishkaar Capital,2021,June
Chargeup,Renewable Energy,New Delhi,$Undisclosed,Pre-series A,Mapmyindia,2021,June
Knackit,IT startup,Bangalore,$100000,,Jyoti Bansal,2021,June
Treebo Hotels,Hospitality,Bangalore,$16000000,Series D,Accor,2021,June
Raptee Energy,Automotive,Chennai,$700000,,,2021,June
Meddo,Healthcare,Gurugram,$6000000,,"SRI Capital, Picus Capital, Alkemi Capital",2021,June
Supertails,Pet care,Bangalore,$2600000,Pre-series A,"Saama Capital, DSG Consumer Partners",2021,June
Lenskart,Fashion,"Faridabad, Haryana","$95,000,000",,"Kohlberg Kravis Roberts, Temasek Holdings",2021,May
ParkSmart,Automotive,New Delhi,,Seed,"Shireen Rangaswamy, Dilesh Gathani",2021,May
Virohan,EdTech,Gurugram,"$3,000,000",Series A,"Rebright Partners, Wadhwani Foundation",2021,May
BankSathi,FinTech,New Delhi,"$200,000",Seed,"Dinesh Godara, Aditya Talwar",2021,May
Spark Studio,EdTech,Bangalore,,Seed,Better Capital,2021,May
BlissClub,Fashion,Bangalore,"$2,000,000",Seed,Elevation Capital,2021,May
BricSpaces,Real estate,Bangalore,"$350,000",Pre-seed,Angel investors,2021,May
ANSR,Consulting,Bangalore,"$15,000,000",Series B,"Sistema Asia Capital, Evolvence India Fund",2021,May
Keito,AI company,Pune,,Seed,"Rajesh Agarwal, Nandkishore Mundada",2021,May
Reccy Adventures,Sports startup,Gurugram,"$400,000",Seed,"Kallol Banerjee, Jaydeep Barman",2021,May
Magenta EV,Renewable Energy,Mumbai,"$15,000,000",Series A,"JITO Angel Network, LetsVenture",2021,May
Karbon Card,FinTech,Bangalore,"$1,000,000",Pre-series A,"MyAsia VC, Orios Venture Partners",2021,May
Wysa,AI company,Bangalore,"$5,000,000",Series A,"W Health Ventures, Pi Ventures",2021,May
Agnikul,SpaceTech,Chennai,"$11,000,000",Series A,"Artha India Ventures, Sriram Krishnan",2021,May
LegalPay,FinTech,New Delhi,,Seed,9Unicorns,2021,May
Glamplus,SaaS startup,Bangalore,"$200,000",Pre-series A,Inflection Point Ventures,2021,May
Tekie,EdTech,Gurugram,"$1,500,000",Seed,"GSV, Multiply Ventures",2021,May
Asirvad Microfinance,FinTech,Chennai,"$15,000,000",,"WorldBusiness Capital, Northern Arc",2021,May
Avalon Labs,FinTech,Bangalore,,Pre-series A,"Tanglin Ventures, Better Capital, Whiteboard Capital",2021,May
Betterhalf.ai,Matrimony,Bangalore,"$3,000,000",Pre-series A,"Y Combinator, Rehan A Khan",2021,May
Koo,Social Media,Bangalore,"$30,000,000",Series B,"Balaji Srinivasan, Naval Ravikant",2021,May
Rezo.ai,AI startup,Noida,,Seed,"Devesh Sachdev, Bhavesh Manglani",2021,May
Mentoria,EdTech,Mumbai,"$200,000",Pre-series A,"Pradeep K Jaisingh, Jayant Mehrotra",2021,May
Cuvette Tech,Human Resources,Bangalore,"$1,800,000",Seed,"Varun Alagh, Harish Daiya",2021,May
Clensta,BioTechnology,New Delhi,"$600,000",,"IAN Fund, World Startup Factory",2021,May
FarMart,AgriTech,Gurugram,"$24,000,000",Pre-series A,"Omidyar Network India, Avaana Capital",2021,May
Kodo Card,FinTech,Mumbai,"$8,000,000",Seed,"Brex, Y-Combinator",2021,May
Polygon,Crypto,Mumbai,,,"Mark Cuban, MiH Ventures",2021,May
Get My Parking,Mobility,New Delhi,"$6,000,000",,"IvyCap Ventures, IAN Fund",2021,May
Cellestial,Electronics,Hyderabad,"$500,000",Pre-series A,"Gurj Aujla, Ashik K",2021,May
FanCode,Sports startup,Mumbai,"$50,000,000",,Dream Sports,2021,May
Jai Kisan,FinTech,Mumbai,"$30,000,000",Series A,"The Chatterjee Group, Prophetic Ventures",2021,May
Plum,HealthCare,Bangalore,"$15,000,000",Series A,"Harsh Jain, Lalit Keshre",2021,May
ThatMate,HealthCare,Satara,"$140,000",,"Supriya Kumari, Premanshu Singh",2021,May
Klassroom,EdTech,Mumbai,"$200,000",Pre-series A,ah! Ventures,2021,May
Convin,SaaS startup,Bangalore,"$300,000",Pre-seed,"9Unicorns Accelerator Fund, Sunder Nookala",2021,May
Mensa Brands,Clothing,Bangalore,"$50,000,000",Series A,"Accel Partners, Falcon Edge Capital, Norwest Venture Partners",2021,May
Disruptium,Consulting,Ahmadabad,"$200,000",,Pravesh Mehta,2021,May
MedTel Healthcare,HealthCare,Orissia,"$5,000,000",Pre-series A,,2021,May
Pickright Technologies,FinTech,Bangalore,"$200,000",,"Gaurav Gupta, Vivek Srivatsav",2021,May
Ingenium,EdTech,New Delhi,,Seed,Lead Angels,2021,May
BharatPe,FinTech,New Delhi,"$6,000,000",Debt,"Amplo, Insight Partners",2021,May
RuleZero,Tech Startup,Bangalore,"$1,000,000",Seed,"Induslaw, Reddy Futures",2021,May
Rubix Data Sciences,IT startup,Mumbai,"$800,000",Seed,,2021,May
Locobuzz,Analytics,Mumbai,"$4,000,000",Series A,Yuj Ventures,2021,May
We Founder Circle,FinTech,Mumbai,"$2,000,000",Pre-seed,Geekster,2021,May
Haqdarshak,Finance,Jaipur,"$800,000",Pre-series A,"Manish Subramaniam, Upaya Social Ventures",2021,May
Celcius,Logistics,Mumbai,,Seed,Eaglewings Ventures,2021,May
Enthu.ai,AI startup,Chandigarh,"$200,000",,Appit Simple Infotek,2021,May
Myelin Foundry,AI startup,Bangalore,"$1,000,000",Pre-series A,Beyond Next Ventures,2021,May
SuperOps.ai,AI startup,Chennai,"$3,000,000",Seed,"Ramakant Sharma, Elevation Capital",2021,May
6Degree,Retail,Mumbai,"$1,000,000",,"Keiretsu Forum, SucSEED Venture Partners",2021,May
Teachmint,EdTech,Bangalore,"$16,500,000",Series A,"Lightspeed India Partners, CM Ventures",2021,May
Sarathi,HealthCare,Jodhpur,"$100,000",Seed,,2021,May
Jidoka Technologies,Software,Chennai,"$340,000",Seed,,2021,May
Rapido,Transportation,Bangalore,"$43,000,000",Series C,"Skycatcher, Nexus Venture Partners",2021,May
BYJU'S,EdTech,Bangalore,"$150,000,000",,"Tiga Investments, Baron Capital",2021,May
ElasticRun,E-commerce,Pune,"$75,000,000",Series D,"Avataar Venture Partners, Kalaari Capital",2021,May
Avail Finance,FinTech,Bangalore,"$3,000,000",Debt,"Alteria Capital, Matrix Partners India",2021,May
Nivesh,FinTech,Noida,"$1,600,000",Pre-series A,"Raghav Kapur, Indian Angel Network",2021,May
Thingsup,IoT platform,Pune,"$1,000,000",,GSF Accelerator,2021,May
Arthya Wealth and Investments,FinTech,Mumbai,"$1,000,000",Pre-series A,"Rishi Kumar Bagla, Krishen Lal Khanna",2021,May
Unbox Robotics,AI startup,Bangalore,"$1,200,000",Pre-series A,"BEENEXT, Entrepreneur First",2021,April
upGrad,EdTech,Mumbai,"$120,000,000",,"Unilazer Ventures, IIFL Asset Management",2021,April
Lead School,EdTech,Mumbai,"$30,000,000",Series D,"GSV Ventures, Westbridge Capital",2021,April
Bizongo,B2B E-commerce,Mumbai,"$51,000,000",Series C,"CDC Group, IDG Capital",2021,April
FypMoney,FinTech,Gurugram,"$2,000,000",Seed,"Liberatha Kallat, Mukesh Yadav, Dinesh Nagpal",2021,April
Urban Company,Home services,New Delhi,"$188,000,000",,Vy Capital,2021,April
Comofi Medtech,HealthTech,Bangalore,"$200,000",,"CIIE.CO, KIIT-TBI",2021,April
Qube Health,HealthTech,Mumbai,,Pre-series A,Inflection Point Ventures,2021,April
Vitra.ai,Tech Startup,Bangalore,,,Inflexor Ventures,2021,April
Taikee,E-commerce,Mumbai,"$1,000,000",,,2021,April
Fitterfly,HealthTech,Mumbai,"$3,000,000",Pre-series A,"9Unicorns Accelerator Fund, Metaform Ventures",2021,April
FreeStand,B2B service,New Delhi,"$100,000",,"SucSEED Indovation, IIM Calcutta Innovation Park",2021,April
MyDentalPlan,Helathcare,Bangalore,"$700,000",Seed,Safe Planet Medicare,2021,April
Freyr Energy,Renewable Energy,Hyderabad,"$2,000,000",,"Impact Partners, C4D Partners",2021,April
DealShare,E-commerce,Jaipur,"$9,000,000",,"Tiger Global Management, InnoVen Capital",2021,April
Tessolve,Electronics,Bangalore,"$40,000,000",,Novo Tellus Capital,2021,April
Smart Joules,Renewable Energy,New Delhi,"$49,000,000",,"Raintree Family Office, ADB arm",2021,April
ORAI,IT startup,Bangalore,"$400,000",Pre-series A,Inflection Point Ventures,2021,April
ixamBee,EdTech,New Delhi,"$300,000",Seed,"Mumbai Angels, Narendra Shyamsukha",2021,April
CoinSwitch Kuber,FinTech,Bangalore,"$25,000,000",Series B,"Paradigm, Kunal Shah",2021,April
Razorpay,FinTech,Bangalore,"$160,000,000",Series E,"Matrix Partners India, GIC",2021,April
Uable,EdTech,Bangalore,,Seed,"Chiratae Ventures, JAFCO Asia",2021,April
ZFW Hospitality,Food & Beverages,New Delhi,"$150,000",Pre-seed,"Mumbai Angels Network, Expert DOJO",2021,April
Optimized Electrotech,Aeorspace,Ahmadabad,"$1,800,000",Pre-series A,GVFL,2021,April
Northern Arc,FinTech,Chennai,"$5,000,000",,"Kotak Mahindra Bank, FMO",2021,April
Chara,Deep Tech,Bangalore,"$850,000",Seed,Kalaari Capital,2021,April
Sirona Hygiene,HealthTech,New Delhi,"$3,000,000",Series A,"NB Ventures, IAN Fund",2021,April
Pristyn Care,HealthTech,Gurugram,"$53,000,000",Series D,"Sequoia Capital India, Hummingbird Ventures",2021,April
TrulyMadly,Dating,New Delhi,"$2,000,000",Pre-series A,"Gaurav Munjal, Snehil Khanor",2021,April
Vidyakul,EdTech,,"$500,000",Seed,"JITO Angel Network, SOSV",2021,April
Jambox Games,Gaming,Bangalore,"$1,100,000",Seed,,2021,April
Miko,Robotics,Mumbai,"$6,000,000",,"Chiratae Ventures, YourNest Venture Capital",2021,April
SuperK,Retail,"Small Towns, Andhra Pradesh","$800,000",Seed,STRIVE VC,2021,April
TagZ Foods,Food,Bangalore,"$500,000",Pre-series A,Venture Catalysts,2021,April
Fuel Buddy,Oil and Energy,New Delhi,"$1,000,000",,Jaipuria Family Office,2021,April
M1xchange,FinTech,Gurugram,"$10,000,000",,Amazon,2021,April
Spintly,Tech Startup,Goa,"$500,000",,Riso Capital,2021,April
EF Polymer,AgriTech,Rajsamand,"$200,000",,MTG Ventures,2021,April
boAt,Electronics,New Delhi,"$6,000,000",,"Qualcomm Ventures, Warburg Pincus",2021,April
TruNativ,Food & Beverages,Mumbai,,Seed,9Unicorns,2021,April
iBus,Telecommuncation,Bangalore,"$21,000,000",,Morgan Stanley,2021,April
Puresh Daily,Milk startup,Ranchi,"$100,000",Seed,"Alfa Ventures, Agility Venture Partners",2021,April
LearnVern,EdTech,Ahmadabad,"$1,000,000",,,2021,April
LimeChat,AI Chatbot,"Faridabad, Haryana","$7,500,000",Seed,"Stellaris Venture Partners, Ramakant Sharma",2021,April
Dybo,IT,Bangalore,"$100,000",Seed,Spanache,2021,April
moEVing,Logistics,Gurugram,"$1,000,000",Seed,,2021,April
WeWork India,Hospitality,Bangalore,"$26,000,000",,,2021,April
Solethreads,Fashion,Gurugram,"$1,000,000",Series A,"DSG Consumer Partners, Saama Capital",2021,April
Beldara,E-commerce,Mumbai,"$7,400,000",,Hindustan Media Ventures,2021,April
CredFlow,FinTech,New Delhi,"$2,000,000",Seed,"Stellaris Venture Partners, Omidyar Network India, Flourish Ventures",2021,April
Do Your Thng,Marketing,Gurugram,"$1,500,000",,"Angelbay Holdings, Faad Network",2021,April
Oye Rickshaw,Transportation,Gurugram,"$3,000,000",,"Alteria Capital, Chiratae Ventures",2021,April
Legitquest,LegalTech,New Delhi,"$600,000",,"WaterBridge Ventures, Info Edge",2021,April
Swiggy,Food delivery,Bangalore,"$800,000,000",,"Carmignac, Falcon Edge Capital",2021,April
AntWak,EdTech,Bangalore,,Seed,"Vaibhav Domkundwar, Kunal Shah",2021,April
PlayShifu,EdTech,Bangalore,"$17,000,000",Series B,"Chiratae Ventures, Bharat Innovation Fund",2021,April
Pitstop,Automotive,Bangalore,"$3,500,000",Pre-series B,"Acko Technology, Services, LetsVenture",2021,April
Lendingkart,FinTech,Gujarat,"$15,000,000",Debt,"Bertelsmann India Investments, Fullerton Financial Holdings",2021,April
CRED,FinTech,Bangalore,"$215,000,000",Series D,"Dragoneer Investment Group, Tiger Global Management",2021,April
Karnival,SaaS startup,Bangalore,"$2,500,000",Seed,http://100x.vc/,2021,April
PharmEasy,HealthTech,Mumbai,"$350,000,000",Series E,"TPG Growth, Caisse de Depot et Placement du Quebec",2021,April
WESS,Renewable Energy,Mumbai,"$2,000,000",Seed,Centrum Financial Services,2021,April
ShopSe,FinTech,Mumbai,"$5,500,000",,"Chiratae Ventures, BEENEXT",2021,April
Fantasy Akhada,Fantasy sports,Gurugram,"$600,000",,Harsha Bhogle,2021,April
Rage Coffee,Food & Beverages,New Delhi,,Pre-series A,"GetVantage, Prakash Katama",2021,April
Groww,FinTech,Bangalore,"$83,000,000",Series D,"Tiger Global Management, Y Combinator Continuity Fund",2021,April
Avanti Finance,FinTech,Bangalore,"$26,000,000",Series A,Michael & Susan Dell Foundation,2021,April
Kudos,FinTech,Pune,,Pre-series A,Marquee fintech founders,2021,April
OfBusiness,FinTech,Gurugram,"$110,000,000",,"Falcon Edge India, Norwest Venture Partners",2021,April
Superpro.ai,Video communication,Bangalore,"$3,000,000",Seed,"SOSV, Omphalos Ventures India",2021,April
ShareChat,Social Media,Bangalore,"$500,000,000",,"Twitter Ventures, Pawan Munjal",2021,April
WiT-ACE,Skill development,Gurugram,"$1,000,000",Seed,CitiusTech,2021,April
Spinny,Retail,Gurugram,"$65,000,000",Series C,"Arena Holdings, Think Investments",2021,April
Alteria Capital,FinTech,Mumbai,"$150,000,000,000",Debt,,2021,April
Safexpay,FinTech,Thane,"$6,000,000",,"T Choithrams BVI, Ardor",2021,April
PumPumPum,Rental,Gurugram,"$700,000",Pre-series A,"Kogta Financial India Limited, ICICI Bank",2021,April
Speciale Invest,FinTech,Bangalore,"$10,000,000",,,2021,April
Eunimart,E-commerce,Hyderabad,"$700,000",Pre-series A,"SucSEED Venture Partners, TMT Connekt",2021,April
Meesho,E-commerce,Bangalore,"$300,000,000",,"SAIF Partners, Venture Highway",2021,April
CareerLabs,EdTech,Bangalore,"$2,200,000",,Global Founders Capital,2021,April
Uable,EdTech,Bangalore,"$35,000,000",Pre-series A,"JAFCO Asia, Chiratae Ventures",2021,April
Zoko,Tech Startup,Bangalore,"$140,000,000",Seed,Y Combinator,2021,April
GetWork,Recruitment,Gurugram,"$200,000",Seed,Artha Venture Fund,2021,April
Easebuzz,E-commerce,Pune,"$4,000,000",Series A,"Jitendra Gupta, Amrish Rau",2021,April
Chingari,Social Media,Bangalore,"$13,000,000",,"FJ Labs, Brian Norgard",2021,April
DusMinute,Retail,Bangalore,"$1,100,000",Pre-series A,Indian Angel Network,2021,April
Onsurity,HealthCare,Bangalore,,,"Jitendra Gupta, Harsh Shah",2021,April
SkilloVilla,EdTech,Bangalore,"$300,000",Seed,Titan Capital,2021,March
Cancer Clinics,HealthCare,Telugana,"$1,500,000",Pre-series A,Axilor,2021,March
Velocity,FinTech,Bangalore,"$1,300,000",Seed,Valar Ventures,2021,March
Happy Jars,Food & Beverages,New Delhi,"$400,000",Seed,Inflection Point Ventures,2021,March
Inshorts,Media,Noida,"$40,000,000",,"Addition, SIG Global India Fund",2021,March
ExtraaEdge,MarTech,Pune,"$1,000,000",Pre-series A,"9Unicorns Accelerator Fund, Indian Angel Network",2021,March
Zotalabs,Tech Startup,Pune,"$1,250,000",Seed,Alfa Ventures,2021,March
Voiro,Advertisement,Bangalore,"$1,800,000",Pre-series A,1Crowd,2021,March
Dream Sports,Gaming,Mumbai,"$400,000,000",,"TCV, D1 Capital Partners, Falcon Edge.",2021,March
Safex Chemicals,AgriTech,New Delhi,"$50,000,000",,BanyanTree Finance Pvt. Ltd.,2021,March
Instoried,Content creation,Bangalore,,,"EXPERT DOJO, Mumbai Angels",2021,March
Rupifi,FinTech,Bangalore,"$4,100,000",Pre-series A,Quona Capital,2021,March
Moneyboxx,FinTech,Mumbai,"$3,000,000",Debt,"Ashv Finance, BlackSoil Capital",2021,March
CityMall,E-commerce,Gurugram,"$11,000,000",Series A,"WaterBridge Ventures, SAIF Partners",2021,March
Janani,Heathcare,Bangalore,"$1,000,000",Seed,"Sweta Rau, 9Unicorns Accelerator Fund",2021,March
ReshaMandi,AgriTech,Bangalore,"$1,700,000",Seed,"Omnivore, Strive Ventures",2021,March
Bombay Shaving Company,Lifestyle,New Delhi,"$2,000,000",,"Rajesh Sud, KULDEEP JAIN",2021,March
DotPe,FinTech,Gurugram,"$27,000,000",Series A,"PayU, Google",2021,March
Homingos,Augmented reality,Bangalore,,,"Sundi Natarajan, Srinivas Anumolu",2021,March
Anar Business Community,Tech Startup,Mumbai,,,"Titan Capital, First Cheque",2021,March
Five Star Finance,FinTech,Chennai,"$234,000,000",,"TPG Capital Asia, Epiq Capital",2021,March
Settlrs,Rental space,Bangalore,,Pre-series A,MaGEHold Pte. Ltd.,2021,March
BYJU'S,EdTech,Bangalore,"$460,000,000",Series F,"BlackRock, Owl Ventures",2021,March
Annapurna Finance,FinTech,Bhubaneswar,"$30,000,000",,"Asian Development Bank, Oman India Joint Investment Fund",2021,March
HealthPlix,HealthCare,Bangalore,"$13,500,000",Series B,"JSW Ventures, Kalaari Capital",2021,March
Masai School,EdTech,Bangalore,"$5,000,000",Series A,"Unitus Ventures, Omidyar Network India",2021,March
Bewakoof,D2C Fashion,Mumbai,"$4,000,000",,"IvyCap Ventures, Pratithi Investment Trust",2021,March
IndiaLends,FinTech,New Delhi,"$5,100,000",,"ACPI Investments, AdvantEdge Founders",2021,March
Stelis Biopharma,BioTechnology,Bangalore,"$195,000,000",Series B,"RouteOne, Mankekar Family Office",2021,March
Tilt,Bike Rental,Bangalore,"$125,000",,Y Combinator,2021,March
NeoDove,AI startup,Jaipur,"$15,000,000",Seed,India Quotient,2021,March
